mudra_name,hand,wrist_x,wrist_y,thumb_cmc_x,thumb_cmc_y,thumb_mcp_x,thumb_mcp_y,thumb_ip_x,thumb_ip_y,thumb_tip_x,thumb_tip_y,index_finger_mcp_x,index_finger_mcp_y,index_finger_pip_x,index_finger_pip_y,index_finger_dip_x,index_finger_dip_y,index_finger_tip_x,index_finger_tip_y,middle_finger_mcp_x,middle_finger_mcp_y,middle_finger_pip_x,middle_finger_pip_y,middle_finger_dip_x,middle_finger_dip_y,middle_finger_tip_x,middle_finger_tip_y,ring_finger_mcp_x,ring_finger_mcp_y,ring_finger_pip_x,ring_finger_pip_y,ring_finger_dip_x,ring_finger_dip_y,ring_finger_tip_x,ring_finger_tip_y,pinky_finger_mcp_x,pinky_finger_mcp_y,pinky_finger_pip_x,pinky_finger_pip_y,pinky_finger_dip_x,pinky_finger_dip_y,pinky_finger_tip_x,pinky_finger_tip_y
arala,left,114.04,165.04,131.6,155.57,142.81,135.05,148.29,114.3,141.28,100.08,130.88,110.21,129.6,87.47,127.27,71.56,124.47,58.28,121.96,108.69,121.7,84.06,121.05,67.56,120.15,53.03,113.06,110.49,112.85,86.93,113.69,71,113.88,57.67,102.65,115.28,103.14,96.71,104.21,83.95,105.19,72.76
arala,left,113.88,166.23,131.76,155.51,142.7,134.68,147.64,113.4,140.21,99.12,131.83,111.93,130.32,90.34,126.44,75.41,122.27,63.1,122.46,109.87,122.58,84.97,121.92,67.9,120.99,52.53,113.25,111.42,113.08,87.33,114.13,71.17,114.54,57.76,102.56,115.9,102.89,97.19,104.12,84.42,105.33,73.13
arala,left,113.88,166.23,131.76,155.51,142.7,134.68,147.64,113.4,140.21,99.12,131.83,111.93,130.32,90.34,126.44,75.41,122.27,63.1,122.46,109.87,122.58,84.97,121.92,67.9,120.99,52.53,113.25,111.42,113.08,87.33,114.13,71.17,114.54,57.76,102.56,115.9,102.89,97.19,104.12,84.42,105.33,73.13
arala,left,113.81,165.84,131.19,155.91,142.64,135.26,147.92,114.32,139.58,100.62,132.14,111.41,130.53,89.07,127.35,73.2,123.91,60.02,122.95,109.53,122.6,85.05,121.72,68.63,120.55,53.96,113.75,111.06,113.44,87.59,114.29,71.81,114.4,58.51,102.89,115.38,103.15,96.99,104.33,84.56,105.46,73.47
arala,left,113.33,166.11,130.57,156.46,142.15,135.6,147.35,114.46,139,100.67,132.72,112.48,132.22,91.68,128.24,78.68,123.77,68.58,123.35,109.91,123.71,85.6,122.74,68.62,121.38,53.12,114.07,111.15,114.06,87.66,114.98,71.47,115.04,57.8,103.2,115.41,103.37,96.94,104.56,84.45,105.73,73.17
arala,left,95.51,175.46,116.06,169.11,129.03,146.51,136.25,125.48,134.93,109.45,121.29,123.92,126.52,106.11,121.88,115.66,114.94,125.26,111.4,119.61,115.23,94.98,116.23,78.65,116.42,63.88,101.09,120.08,103.73,95.86,106.51,79.66,108.26,65.28,90.09,124.21,92.44,104.91,94.46,92.42,96.4,80.66
arala,left,113.55,165.25,130.49,156.23,142.4,135.95,148.03,115.06,139.26,101.59,131.81,111.06,130.2,88.64,127.09,72.62,123.52,59.09,122.7,109.31,122.66,84.93,122.4,68.39,121.69,53.55,113.65,110.91,113.5,87.55,114.43,71.5,114.66,57.97,103.17,115.34,103.09,97.09,104.29,84.51,105.58,73.27
arala,left,113.71,165.12,130.45,156.4,142.31,135.8,147.93,114.72,139.44,100.96,130.88,110.74,129.54,87.8,127.34,71.74,124.72,58.19,122.03,109.3,121.5,84.91,121.02,68.65,120.22,54.26,113.18,111.03,112.89,87.77,113.88,72,113.99,58.79,102.78,115.63,103.1,97.19,104.34,84.48,105.49,73.22
arala,left,113.67,165.63,130.5,156.16,142.44,135.64,148.07,114.58,139.21,101.03,131.7,111.58,130.25,89.17,127.17,73.1,123.73,59.71,122.62,109.73,122.55,85.12,121.95,68.45,120.92,53.52,113.55,111.2,113.23,87.73,114.19,71.76,114.36,58.28,102.83,115.5,102.93,97.15,104.3,84.65,105.64,73.52
arala,left,113.44,165.71,130.38,156.79,142.26,135.95,147.97,114.91,139.06,101.65,131.41,111.41,130.07,88.67,127.39,72.76,124.39,59.45,122.4,109.62,122.27,85.19,121.64,68.79,120.63,54.15,113.42,111.27,113.29,87.81,114.39,71.96,114.72,58.6,102.92,115.7,103.11,97.48,104.52,84.99,106.08,73.81
arala,left,113.94,165.84,130.51,156.13,142.32,135.54,147.68,114.84,138.67,101.6,131.84,111.15,130.27,88.93,127.32,73.21,124.12,59.97,122.68,109.4,122.38,85.36,121.73,69.11,120.82,54.46,113.53,111.17,113.36,88.05,114.51,72.27,114.98,58.86,102.91,115.74,103.16,97.54,104.48,85.03,105.91,73.77
arala,left,113.97,165.78,130.7,155.68,142.35,135.94,147.68,115.47,138.64,102.09,131.73,111.12,130.08,88.63,127.01,72.95,123.7,59.61,122.43,109.59,122.12,85.34,121.31,69.03,120.34,54.33,113.24,111.55,112.99,88.4,113.94,72.46,114.37,59.05,102.73,116.27,102.84,97.91,104.05,85.29,105.44,74.02
arala,left,113.66,165.55,130.37,155.98,141.98,136.04,147.47,115.68,138.66,102.58,131.45,111.26,129.89,88.86,126.89,73.2,123.55,59.91,122.32,109.54,122.05,85.23,121.39,68.78,120.46,54.08,113.22,111.34,113.15,87.92,114.23,71.91,114.69,58.54,102.76,115.93,102.84,97.68,104.01,84.99,105.38,73.65
arala,left,113.54,166.95,130.52,156.65,142.07,135.82,147.7,114.55,138.22,101.43,130.7,111.46,128.98,89.21,125.66,73.6,122.12,60.36,121.42,109.87,120.94,85.56,120,69.43,118.79,54.75,112.3,111.65,111.79,88.28,112.68,72.69,112.8,59.51,101.81,116.17,102.02,98,103.09,85.66,104.22,74.64
arala,left,113.91,166.34,130.54,156.38,142.15,135.46,147.44,114.5,137.67,101.93,130.88,111.12,128.58,89.02,125.06,73.24,121.38,60.06,121.78,109.66,120.89,85.62,119.83,69.46,118.56,54.85,112.77,111.62,112.18,88.46,112.78,72.73,112.68,59.46,102.19,116.41,102.1,98.13,102.9,85.54,103.79,74.26
arala,left,113.46,165.81,130.35,156.8,141.87,135.22,146.41,113.73,135.44,102.85,129.6,111.4,127.2,89.78,123.72,74.24,120.13,61.2,120.31,109.93,118.85,86.43,118,70.36,116.95,55.92,111.33,111.86,110.14,89.19,110.9,73.63,110.81,60.52,101.02,116.63,100.66,98.42,101.3,85.91,101.92,74.73
arala,left,96.13,174.96,117.03,168.5,129.66,145.91,136.53,125.1,135.08,109.39,121.13,124.65,126.85,107.16,123.26,117.63,117.22,128.72,111.42,120.29,115.48,95.5,116.83,78.73,117.48,63.36,101.22,120.5,103.9,96.15,106.84,79.81,108.89,65.37,90.27,124.26,92.57,105.09,94.56,92.52,96.61,80.75
arala,left,113.46,165.81,130.35,156.8,141.87,135.22,146.41,113.73,135.44,102.85,129.6,111.4,127.2,89.78,123.72,74.24,120.13,61.2,120.31,109.93,118.85,86.43,118,70.36,116.95,55.92,111.33,111.86,110.14,89.19,110.9,73.63,110.81,60.52,101.02,116.63,100.66,98.42,101.3,85.91,101.92,74.73
arala,left,112.91,165.78,129.24,155.72,140.05,134.48,143.43,113.25,132.03,102.51,127.54,111.54,124.69,90.04,120.99,74.82,117.32,61.91,118.27,110.04,116.33,86.77,115.04,71.21,113.64,57.11,109.39,112,108,89.69,108.46,74.47,108.18,61.68,99.24,116.9,98.72,99.36,99.34,87.24,99.89,76.55
arala,left,112.5,166.47,129.49,155.35,139.55,133.56,142.27,112.06,130.31,102.33,126.48,111.97,123.46,90.08,119.83,74.91,116.13,62,117.15,110.79,115.07,87.3,113.78,71.81,112.33,57.82,108.31,112.95,106.67,90.39,107.03,75.15,106.68,62.45,98.24,117.88,97.29,100.17,97.9,87.92,98.55,77.08
arala,left,111.92,166.01,128.27,155.57,138.31,133.56,141.31,111.85,129.77,101.48,126.23,112.39,123.4,91.21,118.99,76.17,114.43,63.46,116.96,110.9,115.54,87.62,114.4,71.85,112.91,57.69,108.12,112.93,106.71,90.47,107.16,75.36,106.86,62.69,98.11,117.9,97.24,100.33,97.85,88.3,98.52,77.44
arala,left,111.79,165.19,128.28,155.13,138.24,132.65,140.82,110.6,128.03,101.26,125.81,112.77,123.11,91.61,118.68,76.07,113.85,62.87,116.72,111.27,115.62,88.18,114.67,72.24,113.07,57.89,107.99,113.2,106.84,90.92,107.4,75.5,106.94,62.65,97.97,117.89,97.3,100.46,97.91,88.23,98.43,77.34
arala,left,112.08,166.37,128.67,154.28,137.73,132.39,140.11,110.91,128.47,100.21,126.23,113.67,123.57,92.46,119.32,77.31,114.98,64.35,117.08,111.93,115.69,88.59,114.49,72.73,113.04,58.6,108.34,113.61,107.03,90.94,107.59,75.94,107.29,63.65,98.46,118.16,97.71,100.6,98.17,88.73,98.62,78.24
arala,left,112.13,166.44,128.76,154.29,137.56,132.36,139.78,110.72,128.68,99.79,127.17,114.98,124.74,94.25,119.57,79.39,114.07,66.84,117.7,112.77,116.97,89.09,116.18,72.72,114.99,58.09,108.73,114.03,107.72,91.2,108.47,75.92,108.54,63.51,98.67,118.22,97.99,100.69,98.74,88.58,99.54,77.89
arala,left,111.34,164.84,128.49,154.12,137.71,132.12,140.51,110.98,129.85,100.7,126.39,113.93,124.32,92.57,120.97,77.16,117.35,63.71,117.72,112.26,116.48,89.37,115.66,73.44,114.49,59.13,109.23,113.99,108.22,91.83,108.81,76.5,108.49,63.59,99.39,118.46,98.68,100.86,99.16,88.56,99.77,77.41
arala,left,111.2,165.43,128.75,154.66,137.53,132.24,140.88,111.14,131.24,99.66,127.64,115.9,127.99,96.87,122.15,88.41,114.84,82.66,118.51,112.98,119.3,90.02,118.62,73.44,117.34,58.58,109.91,114.1,109.78,91.4,110.52,75.68,110.37,62.7,100.14,118.39,99.59,100.69,99.99,88.46,100.45,77.15
arala,left,110.46,166.75,128.31,155.41,136.93,134,140.1,113.27,139.92,96.81,129.99,117.73,132.47,100.07,129.11,93.46,124.9,89.11,120.24,114.56,121.28,91.01,119.31,74.34,117.2,59.77,110.83,115.49,110.77,92.53,110.72,76.93,110.49,63.8,100.58,119.51,100.32,101.67,100.94,89.82,101.93,78.7
arala,left,96.62,175.44,116.72,167.54,129.43,145.78,136.35,124.42,134.68,108.17,120.23,123.56,121.96,101.2,118.94,89.16,115.31,79.6,110.54,120.02,113.21,95.07,114.26,77.32,114.92,61.79,100.89,120.47,102.96,96.06,105.73,79.33,107.63,65.14,90.17,123.91,92.29,104.74,94.27,91.92,96.27,80.18
arala,left,110.46,166.75,128.31,155.41,136.93,134,140.1,113.27,139.92,96.81,129.99,117.73,132.47,100.07,129.11,93.46,124.9,89.11,120.24,114.56,121.28,91.01,119.31,74.34,117.2,59.77,110.83,115.49,110.77,92.53,110.72,76.93,110.49,63.8,100.58,119.51,100.32,101.67,100.94,89.82,101.93,78.7
arala,left,110.27,167.54,128.96,155.88,138.85,133.93,143.59,112.91,143.86,95.78,130.74,117.4,133.63,101.04,130.93,109.6,126.65,119.74,120.53,113.98,121.44,90.26,119.39,75.02,117.7,61.36,110.64,115.14,110.68,92.43,110.61,77.21,110.76,63.87,100.33,119.89,100.18,101.9,100.78,90.03,101.83,78.88
arala,left,111.06,165.78,129.28,155.45,139.46,134.77,144.82,114.88,141.11,99.77,131.35,117.41,134.63,101.06,132.57,108.6,128.88,117.93,121.49,113.87,122.96,90.08,121.91,74.42,120.72,60.23,111.55,114.81,111.89,91.68,112.25,75.87,112.53,62.25,100.58,119.51,100.7,101.45,101.33,89.08,102.33,77.61
arala,left,111.06,165.78,129.28,155.45,139.46,134.77,144.82,114.88,141.11,99.77,131.35,117.41,134.63,101.06,132.57,108.6,128.88,117.93,121.49,113.87,122.96,90.08,121.91,74.42,120.72,60.23,111.55,114.81,111.89,91.68,112.25,75.87,112.53,62.25,100.58,119.51,100.7,101.45,101.33,89.08,102.33,77.61
arala,left,110.81,165.58,128.08,155.79,139.9,134.97,145.04,114.33,136.26,102.57,129.77,113.99,127.79,92.88,123.89,77.63,119.94,64.66,120.49,112.03,119.92,88.55,119.13,72.17,118.08,57.64,111.34,113.56,110.79,90.83,111.31,74.94,111.27,61.6,100.7,118.22,100.56,100.41,101.12,87.95,101.72,76.71
arala,left,110.59,166.05,127.39,155.9,139.19,134.95,144.69,114.1,135.7,101.82,130.1,113.99,128.56,93.8,123.66,79.49,118.48,67.73,120.73,111.61,120.79,88.28,119.96,71.31,118.71,55.83,111.46,113.06,111.17,90.35,111.82,74.16,111.88,60.37,100.59,117.64,100.57,99.62,101.5,87.26,102.48,75.97
arala,left,110.54,166.23,127.13,156.7,138.64,135.32,144.39,114.51,137.06,101.17,129.35,113.22,128.05,91.51,125.02,75.54,121.72,61.95,120.22,111.14,120,87.82,119.22,71.69,118.18,57.26,111.05,112.57,110.85,90.34,111.54,74.79,111.46,61.35,100.13,117.01,100.52,99.12,101.48,86.89,102.47,75.87
arala,left,110.27,165.76,126.72,156.49,138.06,135.37,144.25,115,139.95,100.03,129.56,113.18,128.67,91.39,125.72,76.04,122.43,62.79,120.35,111.31,120.41,87.94,119.45,71.42,118.26,57.04,110.92,112.93,111.25,90.21,112.11,74.39,112.38,61.09,100.15,117.33,100.96,99.46,102.17,87.3,103.68,76.25
arala,left,109.91,165.12,126.75,156.6,138.16,135.69,144.01,115.15,141.59,99.29,129.66,114.26,128.66,92.21,125.94,76.94,123.13,63.87,120.19,112.11,120.16,88.57,119.66,72.07,119.29,57.75,110.71,113.26,110.98,90.57,112.19,74.74,113.02,61.53,100.19,117.14,101.21,99.27,102.48,87.18,104.08,76.34
arala,left,108.2,167.45,127.43,158.52,138.75,136.24,143.93,115.24,145.92,99.68,132.03,117.54,133.77,97.33,128.94,93.29,123.74,91.36,121.87,113.76,123.31,89.59,121.91,73.11,120.62,59.03,111.65,114.34,112.66,91.1,113.53,75.18,114.1,61.83,100.21,118.09,101.37,99.46,102.79,87.46,104.52,76.3
arala,left,103.87,170.63,122.59,163.22,134.1,140.78,140.74,120.73,138.2,104.87,125.79,119.37,130.21,103.4,127.76,115.69,123.11,128.03,116.17,114.94,118.72,89.21,118.39,71.39,117.47,54.76,105.8,115.59,106.51,90.34,107.57,73.15,108.23,57.86,94.49,120.44,94.87,100.76,95.89,87.4,97.23,74.92
arala,left,97.14,173.61,117.8,167.64,130.57,145.44,137.23,124.23,135.7,108.66,122.17,123.37,126.54,102.69,121.05,104.07,114.18,106.77,112.19,119.08,115.63,93.68,116.52,77.13,117.13,62.55,102.25,119.3,105.18,94.59,108.44,78.21,110.67,64.1,91.63,122.84,94.13,103.65,96.25,91.22,98.2,79.73
arala,left,108.82,168.53,126.74,159.77,137.74,138.19,143.77,117.4,151.78,102.94,131.83,116,133.23,95.41,129.91,88.1,126.53,83.06,121.57,112.5,122.53,88.77,121.06,72.24,119.97,57.8,111.34,113.78,112.09,90.73,112.84,75.29,113.62,62.08,100.25,118.35,100.97,99.85,102.4,88.17,104.42,77.07
arala,left,107.93,170.53,127.26,161.01,139.73,139.53,148.02,119.31,158.62,106.57,134.45,117.34,137.91,99.46,135.36,106.77,132.22,115.93,122.54,112.68,123.55,87.7,121.46,72.15,119.24,57.6,110.74,113.45,111.24,90.02,111.45,74.43,111.59,60.12,98.57,118.3,99.22,99.28,100.03,87.46,101.31,76.29
arala,left,108.23,170.81,127.08,161.92,138.13,140.08,144.1,118.9,153.41,105.39,133.71,114.79,137.8,96.76,133.97,104.06,129.36,113.21,121.78,110.52,122.09,85.3,119.56,69.73,116.84,55.8,109.9,112.04,109.78,88.18,109.83,72.77,109.53,58.8,97.75,117.83,97.87,98.45,98.8,86.45,99.96,75.19
arala,left,108.79,171.63,127.39,162.27,138.09,140.05,143.59,118.49,152.22,104.3,133.41,114.48,137.69,95.98,134.22,102.8,129.81,111.88,121.25,110.4,121.39,85.09,118.91,69.25,116.17,55.21,109.34,112.12,108.72,87.87,108.43,72.33,107.79,58.22,97.29,118.18,97,98.69,97.48,86.53,98.19,75.06
arala,left,108.94,170.41,127.9,161.59,138.37,138.64,143.94,116.81,152.31,103.22,133.2,114.8,137.13,96.59,133.58,103.93,129.31,113.31,121.4,110.75,121.6,85.04,118.83,68.79,115.87,54.37,109.75,112.24,109.05,87.54,108.49,71.73,107.79,57.43,97.6,118.02,97.16,98.47,97.59,86.22,98.38,74.65
arala,left,108.96,170.66,127.65,160.72,137.48,137.85,142.55,115.78,151.65,102.23,133.18,113.23,137.72,94.49,135.98,98.74,133.37,106.97,121.03,109.39,120.72,83.84,118.26,67.59,115.46,53.58,109.21,111.39,108.3,86.99,107.94,71,107.23,56.74,97.3,117.48,96.61,98.15,96.81,85.76,97.43,73.93
arala,left,109,170.07,128.02,160.84,137.73,137.75,142.65,115.46,151.66,101.93,132.37,113.58,137.77,94.43,137.53,97.1,136.05,104.36,120.62,109.37,120.56,83.89,117.6,67.42,114.14,53.59,109.01,111.08,108.16,86.76,107.41,70.74,106.33,56.59,97.2,116.9,96.49,97.74,96.46,85.33,97.03,73.36
arala,left,109.37,170.04,128.26,159.46,137.92,133.73,143.2,111.39,151.78,98.59,133.47,111.65,137.94,91.99,134.78,96.5,131.06,105.33,120.79,108.15,120.5,82.68,117.76,66.7,114.72,53.12,108.8,110.32,107.58,86.27,106.76,70.4,105.56,56.34,96.79,116.22,96.07,97.4,96.04,85.16,96.56,73.32
arala,left,109.6,169.4,128.75,159.33,138.08,134.51,142.64,111.87,150.84,98.45,133.21,112.03,137.47,92.04,134.96,95.81,131.91,104.08,120.7,108.49,120.21,82.83,117.61,66.53,114.84,52.47,108.77,110.51,107.61,86.18,106.97,70.16,106.03,55.8,96.69,116.27,95.95,97.26,95.93,84.97,96.52,73.15
arala,left,109.96,168.9,129.03,157.31,137.78,132.67,142.22,110.36,150.42,96.82,131.48,111.93,134.74,91.62,134.71,94.11,134.27,101.51,119.79,108.79,119.52,82.72,117.04,65.85,114.64,51.37,108.7,110.94,107.51,86.35,106.75,69.87,106.13,55.22,97.14,116.76,96.3,97.85,96.33,85.43,96.95,73.34
arala,left,97.14,173.61,117.8,167.64,130.57,145.44,137.23,124.23,135.7,108.66,122.17,123.37,126.54,102.69,121.05,104.07,114.18,106.76,112.19,119.08,115.63,93.68,116.52,77.13,117.13,62.55,102.25,119.3,105.18,94.59,108.44,78.21,110.67,64.1,91.63,122.84,94.13,103.65,96.25,91.22,98.2,79.73
arala,left,110.6,169.1,129.64,157.45,138.1,132.59,142.18,110.36,150.26,96.75,131.15,111.78,134.33,91.25,133.76,94.6,132.6,102.58,119.5,108.78,119.59,82.68,117.43,65.81,115.38,51.18,108.49,111.01,107.77,86.62,107.31,70.26,106.89,55.71,96.94,116.97,96.61,97.95,96.91,85.5,97.79,73.44
arala,left,111.2,169.32,130.08,157.78,138.36,132.68,142.79,110.02,151.07,96.29,131.76,111.74,134.84,90.9,134.17,94.69,132.93,103.12,120.17,108.92,119.89,82.65,117.33,65.87,114.77,51.17,109.22,111.27,108.24,87,107.53,70.75,106.71,56.2,97.72,117.19,97.01,98.2,97.07,85.62,97.68,73.31
arala,left,111.67,168.53,130.4,156.98,139.03,131.68,143.6,109.34,151.72,95.68,131.81,111.53,134.7,91.01,133.8,95.12,132.41,103.54,120.29,108.73,119.99,82.96,117.42,66.13,114.81,51.31,109.33,111.09,108.29,87,107.6,70.75,106.82,56.33,97.8,116.95,97.01,97.95,97.05,85.3,97.74,72.92
arala,left,111.77,167.8,130.89,156.33,139.65,131.93,144.05,109.91,152.21,96.22,132.53,111.45,135.09,91.14,134.08,96.28,132.81,104.86,120.68,108.52,120.08,82.25,117.23,65.34,114.34,50.09,109.44,110.93,108.05,86.53,107.25,70.21,106.31,55.49,97.77,116.97,96.89,97.81,96.98,85.17,97.65,72.93
arala,left,112.51,165.94,131.6,155.67,140.19,131.19,144.38,109.82,152.63,97.17,132,111.14,134.14,91.93,133.23,98.59,131.74,107.85,120.5,108.15,120.36,82.59,117.85,66.07,115.07,50.96,109.52,110.39,108.3,86.2,107.73,70.33,107.23,55.87,97.84,116.52,96.97,97.26,97.21,84.69,98.21,72.61
arala,left,112.14,165.85,131.5,155.04,140.07,130.75,144.47,109.46,152.6,96.79,130.72,111.42,133.11,92.54,132.86,99.43,131.97,108.75,119.78,108.61,119.97,83.17,118.02,66.38,115.82,50.94,109.22,110.93,108.14,86.51,107.82,70.58,107.68,56.12,97.87,117.1,96.93,98.1,97.19,85.45,98.25,73.28
arala,left,111.77,166.1,130.63,155.19,139.17,131.19,143.3,109.71,151.1,96.37,130.05,111.96,132.04,92.6,131.64,100.07,130.9,109.77,119.27,109.43,119.3,84.33,117.36,67.84,115.24,52.47,108.84,111.96,107.6,87.71,107.36,71.94,107.28,57.6,97.72,118.03,96.61,99.11,96.78,86.53,97.79,74.39
arala,left,111.19,166.04,130.61,154.59,138.89,130.46,142.97,109.51,150.73,96.92,129.85,112.42,131.2,92.67,130.85,99.86,130.25,109.61,119.11,109.94,118.84,84.93,117.01,68.35,114.82,52.97,108.71,112.21,107.36,88.23,106.99,72.49,106.63,58.16,97.63,117.9,96.39,98.92,96.44,86.42,97.26,74.37
arala,left,111.49,165.79,130.52,154.68,138.6,130.99,142.63,110.19,150.6,97.73,129.69,112.7,131.28,93.43,130.35,101.11,128.94,111.07,118.8,110.22,118.87,85.69,117.31,69.16,115.37,53.56,108.3,112.41,107.14,88.78,106.85,73.23,106.65,58.99,97.36,118.08,96.15,99.31,96.31,87.01,97.37,75.17
arala,left,111.77,166.8,130.91,154.99,138.67,130.69,142.67,109.9,150.35,97.51,129.61,113.06,131.41,93.41,130.85,101.16,129.88,111.15,118.89,110.62,118.79,85.75,117.18,69.03,115.25,53.5,108.51,112.98,107.48,89.12,107.4,73.42,107.3,59.07,97.53,118.61,96.54,99.78,96.81,87.31,97.9,75.27
arala,left,98.67,173.63,118.27,165.97,131.22,144.5,138.46,123.54,136.85,107.61,122.83,122.02,125.47,99.83,121.11,93.36,115.89,88.99,113.2,118.05,116.31,92.64,117.24,75.29,117.82,60.34,103.44,118.38,105.87,93.58,108.73,77.01,110.75,63.08,92.56,122.1,94.71,102.76,96.75,90.06,98.73,78.41
arala,left,111.29,167.09,130,155.87,138.41,131.85,143.21,110.93,151.56,98.43,129.77,113.33,131.55,93.94,131.15,101.18,130.21,110.93,118.99,110.73,119.25,85.9,117.51,69.52,115.41,54.22,108.61,112.92,107.67,89.23,107.53,73.71,107.43,59.61,97.53,118.59,96.5,99.98,96.75,87.69,97.89,75.76
arala,left,111.87,166.8,130.54,155.94,138.72,132.03,143.32,111.3,152.1,99.29,129.69,113.4,131.73,94.44,131.58,101.78,130.72,111.43,118.92,110.65,119.28,86.1,117.76,69.77,115.82,54.48,108.44,112.74,107.62,89.09,107.69,73.53,107.82,59.31,97.36,118.46,96.51,99.81,96.86,87.5,98.07,75.64
arala,left,111.95,166.87,130.25,155.73,138.78,132.7,143.73,112.29,152.56,99.82,130.29,113.72,132.22,94.15,132.23,100.75,131.72,110.03,119.4,110.91,119.54,86.19,117.86,69.89,115.91,54.63,108.76,113.1,107.89,89.4,107.62,73.74,107.57,59.54,97.51,118.89,96.82,100.08,97.04,87.67,98.16,75.76
arala,left,112.27,167.54,130.58,156.64,138.9,132.75,143.42,111.8,152.14,99.25,130.22,113.52,132.04,93.61,132.05,100.55,131.53,110.05,119.38,111.01,119.32,86.11,117.82,69.66,116.05,54.22,108.81,113.4,107.69,89.58,107.56,73.98,107.49,59.67,97.71,119.35,96.84,100.58,97.19,88.3,98.35,76.39
arala,left,113.23,166.97,131.67,154.94,139.66,131.15,143.93,110.64,151.62,97.85,130.8,113.02,132.74,93.31,132.52,98.38,132.02,106.57,119.99,110.45,120.18,85.4,118.62,68.86,117.02,53.78,109.56,112.79,108.62,89.06,108.44,73.29,108.5,59.06,98.34,118.75,97.66,100.15,98.08,87.88,99.28,76.04
arala,left,114.01,167.99,133.22,155.51,141.19,131.64,144.64,110.9,151.66,97.38,131.21,112.61,133.18,92.82,133.39,99.46,133.05,108.75,120.6,110.16,120.8,84.64,119.27,67.87,117.75,52.58,110.23,112.66,109.34,88.08,109.32,72.03,109.52,57.47,99.05,118.86,98.25,99.75,98.68,87.14,99.79,75.06
arala,left,114.43,168.07,133.77,155.15,141.55,131.66,145.18,111.28,151.69,97.74,131.08,112.72,133.54,92.94,134.69,97.48,135.3,105.18,120.78,110.06,121.09,84.53,119.7,67.87,118.4,52.82,110.65,112.42,109.82,87.86,109.67,71.72,109.76,57.07,99.52,118.62,98.69,99.7,99.04,87.18,99.99,75.05
arala,left,114.77,167.66,134.21,155.97,142.35,132.29,145.69,111.07,152.04,97.07,131.85,112.34,134.11,91.84,134.72,96.7,134.81,105.06,121.15,109.76,121.42,83.88,120.1,66.79,118.79,51.24,110.72,112.17,109.85,87.46,109.79,71.22,109.88,56.64,99.35,118.32,98.58,99.09,98.97,86.39,100.11,74.25
arala,left,114.97,168.13,134.05,156.06,142.24,132.57,145.62,111.69,151.53,97.85,132.06,111.71,134.34,91.06,135.1,96.03,135.16,104.67,121.11,109.2,121.14,83.07,119.56,66.24,117.98,50.84,110.64,111.71,109.69,87.1,109.63,70.69,109.6,55.92,99.24,118.02,98.42,98.72,98.88,85.91,100.01,73.69
arala,left,114.9,168.99,133.74,156.42,141.87,132.91,145.73,112.06,151.67,97.83,131.86,111.55,134.21,90.37,135.6,94.82,136.33,103.28,120.99,109.05,120.9,82.94,119.45,66.32,118.1,51.12,110.68,111.66,109.77,87.11,109.66,70.71,109.58,56,99.47,118.16,98.69,99,98.95,86.12,99.86,73.77
arala,left,101.25,170.41,120.42,163.88,132.8,141.99,140.19,122.31,138.97,106.81,126.13,121.81,131.26,105.56,128.18,116.98,122.9,128.74,116.7,117.14,120.33,92.25,121.38,75.39,121.95,59.73,106.49,117.08,108.76,92.55,111.23,76.3,113.05,62,95.27,120.81,97.06,101.52,98.95,88.78,100.85,76.97
arala,left,115.38,169.19,134.27,156.7,142.45,133.52,145.93,112.6,151.62,98.47,131.94,111.79,134.55,90.72,136.2,95.21,136.95,103.64,121.17,109.34,121.1,83.26,119.55,66.66,117.83,51.52,110.8,112,109.77,87.17,109.54,70.86,109.17,56.17,99.39,118.68,98.54,99.4,98.82,86.53,99.63,74.21
arala,left,114.88,169.66,133.46,157.13,141.66,134.4,144.84,113.61,149.18,98.69,131.73,112.6,134.38,91.42,135.44,95.36,135.71,103.72,120.76,110.12,120.82,84.26,119.47,67.67,118.26,52.57,110.23,112.72,109.4,87.86,109.05,71.51,108.83,56.66,98.75,119.47,97.89,100.47,98.07,87.7,98.68,75.36
arala,left,113.16,169.77,132.29,157.95,140.08,134.86,142.24,114.25,145.78,99.43,129.93,113.54,132.62,92.72,134.43,96.12,135.53,103.92,119.41,110.79,119.72,84.91,118.75,67.93,117.83,52.61,109.07,113.08,108.48,88.52,108.55,71.92,108.71,57.25,97.59,119.25,96.89,100.23,97.17,87.31,98.06,75.06
arala,left,110.05,170.03,129.1,159.74,137.58,137.43,139.73,116.17,143.67,100.94,128.92,114.56,131.05,92.73,132.89,94.71,134.24,102.18,117.82,111.65,118.19,85.34,117.45,68.52,117.09,53.76,107.16,113.79,107.05,88.9,107.58,72.77,108.37,58.69,95.65,119.9,95.44,100.73,96.08,88.14,97.45,76.24
arala,left,108.6,170.7,127.66,159.64,135.82,137.82,137.97,116.7,142.12,101.42,126.86,114.78,128.84,92.98,131.55,94.33,133.88,100.94,116.59,111.86,116.95,85.72,116.41,69.12,116.25,54.83,106.62,113.9,106.22,89.26,106.47,73.21,107.07,59.49,95.62,119.89,95.04,100.98,95.48,88.45,96.68,76.75
